186	184	1
187	185	1
187	186	1
188	187	1
159	187	1
76	188	1
88	189	1
189	189	1
32	189	1
190	189	1
34	190	1
191	191	1
48	192	1
39	192	1
105	193	1
25	193	1
192	194	1
31	194	1
28	195	1
193	196	1
40	197	1
166	198	1
194	198	1
90	199	1
40	200	1
40	201	1
100	201	1
40	202	1
100	202	1
195	203	1
23	204	1
48	205	1
174	206	1
196	207	1
197	208	1
20	208	1
198	209	1
199	210	1
45	211	1
81	212	1
134	213	1
200	214	1
26	215	1
139	215	1
201	215	1
29	215	1
39	216	1
39	217	1
74	218	1
81	219	1
202	220	1
203	221	1
204	222	1
56	223	1
78	224	1
26	224	1
205	224	1
206	224	1
174	225	1
207	225	1
47	226	1
67	227	1
92	228	1
208	229	1
23	230	1
90	231	1
209	232	1
210	233	1
211	233	1
34	234	1
212	234	1
213	235	1
36	236	1
214	236	1
73	237	1
12	238	1
29	239	1
48	240	1
23	240	1
56	241	1
29	241	1
56	242	1
29	242	1
28	243	1
29	243	1
78	244	1
23	245	1
26	246	1
215	246	1
39	246	1
28	246	1
66	246	1
29	246	1
216	247	1
27	248	1
45	248	1
140	249	1
29	249	1
23	250	1
151	251	1
217	252	1
106	253	1
56	253	1
218	254	1
71	255	1
149	256	1
99	257	1
219	257	1
220	258	1
26	259	1
50	259	1
125	260	1
66	260	1
34	260	1
124	260	1
118	261	1
221	261	1
120	261	1
153	261	1
72	261	1
90	261	1
222	261	1
37	261	1
223	261	1
123	261	1
224	261	1
38	261	1
154	262	1
141	263	1
50	264	1
40	265	1
219	265	1
92	266	1
90	267	1
112	268	1
56	268	1
225	269	1
96	270	1
184	271	1
56	272	1
108	273	1
226	274	1
107	274	1
170	275	1
227	276	1
174	277	1
39	277	1
228	278	1
196	279	1
229	279	1
155	279	1
128	279	1
230	279	1
157	279	1
159	279	1
231	280	1
48	281	1
232	281	1
28	282	1
48	283	1
50	283	1
233	283	1
234	283	1
235	283	1
51	283	1
66	283	1
56	283	1
70	283	1
236	283	1
197	284	1
197	285	1
167	286	1
178	287	1
159	288	1
6	289	1
47	290	1
159	291	1
90	292	1
99	293	1
219	293	1
237	294	1
185	294	1
40	295	1
40	296	1
99	297	1
42	297	1
238	297	1
90	297	1
239	297	1
71	298	1
100	299	1
191	300	1
196	301	1
170	301	1
174	301	1
90	301	1
51	301	1
240	302	1
241	303	1
28	304	1
89	305	1
242	306	1
120	307	1
243	307	1
244	307	1
153	307	1
123	307	1
33	307	1
26	308	1
245	309	1
88	310	1
246	310	1
39	311	1
92	312	1
107	312	1
48	313	1
35	314	1
154	315	1
159	315	1
114	316	1
47	316	1
88	317	1
26	318	1
247	318	1
56	319	1
47	319	1
248	320	1
249	320	1
250	320	1
97	320	1
240	320	1
251	321	1
252	322	1
252	323	1
253	324	1
148	325	1
249	326	1
114	327	1
121	328	1
254	329	1
40	329	1
99	330	1
154	331	1
255	332	1
117	333	1
106	334	1
50	335	1
51	336	1
256	336	1
56	336	1
26	337	1
51	337	1
62	337	1
257	337	1
56	337	1
33	337	1
131	338	1
94	339	1
131	339	1
56	339	1
27	340	1
29	340	1
26	341	1
56	341	1
29	341	1
56	342	1
29	342	1
258	343	1
95	344	1
56	345	1
26	346	1
259	347	1
260	347	1
51	347	1
256	347	1
122	347	1
261	347	1
71	347	1
56	348	1
56	349	1
92	350	1
56	351	1
262	352	1
92	352	1
218	353	1
88	354	1
263	354	1
24	355	1
56	356	1
29	356	1
174	357	1
29	357	1
174	358	1
71	358	1
29	359	1
174	360	1
65	360	1
264	361	1
174	361	1
51	361	1
63	361	1
56	361	1
71	361	1
23	362	1
174	362	1
27	362	1
27	363	1
29	364	1
265	365	1
29	366	1
65	366	1
50	367	1
29	367	1
266	368	1
27	369	1
267	370	1
185	370	1
153	371	1
29	371	1
143	372	1
29	372	1
48	373	1
29	373	1
24	374	1
52	374	1
48	375	1
46	375	1
53	375	1
54	375	1
268	375	1
23	376	1
23	377	1
23	378	1
39	378	1
269	378	1
24	378	1
26	379	1
23	379	1
56	379	1
270	379	1
23	380	1
23	381	1
23	382	1
24	382	1
25	382	1
48	383	1
23	383	1
39	384	1
43	384	1
24	384	1
23	385	1
25	386	1
48	387	1
271	387	1
45	387	1
24	387	1
23	388	1
50	388	1
100	388	1
45	388	1
52	388	1
23	389	1
23	390	1
272	391	1
273	392	1
48	393	1
12	393	1
23	394	1
12	394	1
62	394	1
73	394	1
24	394	1
34	394	1
23	395	1
73	395	1
39	396	1
24	396	1
12	397	1
268	397	1
268	398	1
23	399	1
12	399	1
39	399	1
23	400	1
48	401	1
274	401	1
12	401	1
39	402	1
23	403	1
51	403	1
12	403	1
56	403	1
275	404	1
23	405	1
276	405	1
121	406	1
65	407	1
26	408	1
122	409	1
26	410	1
26	411	1
252	412	1
72	413	1
111	414	1
112	414	1
212	415	1
30	416	1
277	417	1
85	418	1
278	418	1
27	419	1
279	420	1
148	420	1
280	421	1
248	422	1
281	422	1
148	422	1
282	423	1
26	424	1
202	425	1
26	425	1
283	425	1
284	426	1
26	427	1
39	427	1
285	428	1
286	429	1
65	429	1
48	430	1
23	431	1
48	432	1
26	432	1
39	432	1
287	433	1
26	434	1
34	434	1
283	435	1
134	436	1
34	437	1
26	438	1
39	439	1
34	440	1
51	441	1
24	442	1
65	443	1
26	444	1
23	445	1
24	445	1
23	446	1
288	446	1
26	447	1
215	447	1
49	447	1
113	447	1
289	447	1
121	447	1
51	447	1
290	447	1
122	447	1
291	447	1
52	447	1
26	448	1
23	448	1
50	448	1
51	448	1
292	448	1
62	448	1
56	448	1
45	448	1
33	448	1
71	448	1
52	448	1
65	448	1
293	449	1
26	449	1
181	449	1
294	449	1
51	449	1
65	449	1
36	450	1
295	450	1
296	451	1
23	451	1
71	451	1
288	451	1
36	452	1
135	453	1
26	454	1
297	454	1
24	454	1
23	455	1
51	455	1
66	455	1
56	455	1
29	455	1
24	455	1
29	456	1
265	457	1
109	458	1
50	458	1
45	458	1
51	459	1
56	460	1
50	461	1
298	461	1
299	461	1
52	461	1
26	462	1
300	462	1
39	462	1
26	463	1
298	463	1
39	463	1
23	464	1
90	465	1
40	466	1
141	466	1
100	466	1
301	466	1
40	467	1
229	467	1
90	467	1
302	467	1
303	467	1
26	468	1
304	469	1
26	470	1
305	471	1
23	472	1
45	473	1
23	474	1
29	475	1
170	476	1
56	477	1
88	478	1
267	479	1
174	480	1
29	480	1
39	481	1
238	482	1
306	483	1
307	484	1
56	485	1
308	486	1
23	487	1
124	488	1
91	489	1
232	489	1
164	490	1
274	491	1
40	492	1
56	493	1
309	494	1
128	495	1
292	496	1
56	496	1
56	497	1
130	498	1
26	499	1
259	499	1
94	500	1
56	500	1
23	501	1
51	501	1
310	502	1
50	502	1
56	502	1
56	503	1
71	503	1
26	504	1
56	504	1
311	505	1
26	506	1
51	507	1
56	507	1
312	508	1
51	508	1
29	508	1
313	508	1
56	509	1
24	509	1
71	509	1
65	509	1
26	510	1
296	510	1
314	510	1
51	510	1
56	510	1
315	510	1
33	510	1
71	510	1
26	511	1
113	511	1
289	511	1
314	512	1
56	512	1
26	513	1
109	513	1
51	513	1
122	513	1
23	514	1
51	514	1
290	514	1
56	514	1
24	514	1
33	514	1
71	514	1
26	515	1
79	515	1
292	515	1
62	515	1
56	515	1
45	515	1
52	515	1
316	515	1
23	516	1
290	516	1
26	517	1
51	517	1
52	517	1
316	517	1
26	518	1
34	519	1
26	520	1
34	520	1
317	521	1
48	522	1
318	522	1
174	522	1
51	522	1
63	522	1
319	522	1
236	522	1
59	523	1
174	523	1
29	523	1
65	523	1
59	524	1
174	524	1
29	524	1
125	525	1
174	526	1
27	526	1
26	527	1
50	527	1
174	527	1
66	527	1
56	527	1
88	528	1
174	528	1
320	529	1
174	530	1
51	530	1
321	530	1
56	530	1
71	530	1
321	531	1
56	531	1
71	531	1
179	532	1
88	533	1
322	534	1
27	535	1
323	536	1
119	536	1
120	536	1
243	536	1
90	536	1
210	537	1
26	538	1
118	538	1
119	538	1
122	538	1
324	539	1
325	540	1
33	541	1
65	541	1
50	542	1
29	543	1
65	543	1
45	544	1
36	545	1
23	545	1
122	546	1
292	547	1
56	547	1
288	547	1
107	548	1
326	549	1
107	550	1
105	551	1
107	551	1
197	552	1
327	553	1
328	553	1
42	553	1
174	553	1
329	554	1
330	555	1
164	556	1
331	556	1
23	557	1
137	557	1
24	557	1
71	557	1
189	558	1
286	559	1
24	559	1
203	560	1
332	561	1
136	562	1
26	563	1
31	563	1
75	563	1
76	564	1
333	564	1
65	564	1
48	565	1
277	565	1
23	566	1
318	567	1
111	567	1
334	567	1
39	568	1
39	569	1
28	570	1
125	571	1
34	571	1
26	572	1
78	572	1
39	573	1
252	574	1
335	575	1
336	576	1
219	577	1
56	578	1
98	578	1
51	579	1
49	580	1
51	580	1
56	581	1
26	582	1
23	583	1
51	584	1
56	584	1
50	585	1
337	586	1
174	587	1
29	587	1
134	588	1
66	588	1
174	589	1
263	589	1
134	589	1
29	589	1
66	590	1
174	591	1
65	592	1
174	593	1
106	594	1
174	594	1
263	595	1
29	595	1
56	596	1
29	596	1
59	597	1
43	597	1
56	597	1
174	598	1
320	599	1
174	599	1
29	599	1
29	600	1
134	601	1
29	601	1
140	602	1
312	602	1
174	602	1
134	602	1
29	602	1
106	603	1
174	603	1
134	603	1
174	604	1
51	604	1
63	604	1
56	604	1
174	605	1
263	605	1
174	606	1
29	606	1
29	607	1
27	608	1
56	608	1
29	608	1
174	609	1
125	610	1
174	611	1
48	612	1
27	612	1
263	613	1
66	613	1
29	613	1
174	614	1
338	614	1
66	614	1
29	614	1
65	614	1
338	615	1
261	615	1
339	616	1
27	617	1
154	618	1
29	619	1
29	620	1
26	621	1
27	621	1
263	622	1
48	623	1
50	623	1
27	623	1
66	623	1
56	623	1
29	623	1
65	623	1
29	624	1
34	625	1
27	626	1
30	626	1
287	626	1
23	627	1
26	628	1
67	629	1
23	629	1
28	630	1
26	631	1
51	631	1
26	632	1
51	632	1
50	633	1
125	634	1
23	634	1
23	635	1
134	635	1
23	636	1
340	636	1
24	636	1
52	637	1
23	638	1
26	639	1
183	639	1
23	640	1
39	641	1
99	642	1
219	642	1
51	643	1
261	643	1
26	644	1
120	644	1
154	644	1
199	644	1
51	644	1
291	644	1
288	645	1
26	646	1
341	647	1
100	648	1
26	649	1
296	650	1
122	651	1
201	652	1
50	653	1
56	654	1
71	654	1
26	655	1
39	656	1
23	657	1
29	658	1
119	659	1
120	659	1
51	659	1
26	660	1
296	660	1
119	661	1
51	661	1
26	662	1
49	662	1
181	662	1
56	662	1
24	662	1
34	662	1
71	662	1
39	663	1
29	663	1
71	663	1
106	664	1
315	665	1
39	666	1
24	666	1
65	666	1
23	667	1
39	667	1
36	668	1
45	669	1
45	670	1
119	671	1
120	672	1
181	672	1
342	672	1
71	672	1
23	673	1
50	673	1
51	673	1
56	673	1
29	673	1
24	673	1
52	673	1
65	673	1
26	674	1
56	675	1
314	676	1
23	677	1
56	677	1
23	678	1
45	678	1
39	679	1
51	680	1
119	681	1
343	682	1
158	682	1
344	683	1
79	684	1
201	684	1
50	684	1
106	684	1
289	684	1
233	684	1
27	684	1
134	684	1
66	684	1
56	684	1
71	684	1
295	685	1
23	685	1
26	686	1
120	686	1
181	686	1
136	686	1
51	686	1
122	686	1
34	686	1
49	687	1
51	687	1
79	688	1
56	688	1
119	689	1
222	689	1
106	690	1
39	691	1
56	691	1
29	691	1
23	692	1
325	693	1
345	694	1
56	694	1
40	695	1
301	695	1
203	696	1
190	697	1
146	698	1
56	698	1
2	699	1
48	700	1
112	701	1
181	702	1
346	703	1
231	704	1
284	705	1
121	705	1
26	706	1
225	707	1
2	708	1
211	709	1
223	710	1
25	711	1
46	712	1
107	712	1
90	712	1
39	712	1
27	712	1
26	713	1
2	714	1
23	715	1
39	716	1
241	717	1
159	718	1
347	719	1
25	720	1
348	721	1
159	722	1
349	723	1
112	724	1
137	724	1
56	724	1
179	725	1
141	726	1
12	727	1
56	727	1
47	727	1
92	728	1
350	729	1
107	729	1
28	729	1
331	729	1
351	730	1
352	730	1
287	730	1
89	731	1
27	731	1
353	731	1
25	731	1
71	731	1
65	731	1
184	732	1
124	732	1
311	733	1
354	733	1
90	734	1
90	735	1
230	735	1
355	735	1
356	736	1
99	737	1
114	738	1
241	739	1
90	740	1
303	740	1
154	741	1
27	742	1
27	743	1
25	743	1
124	743	1
65	743	1
185	744	1
99	745	1
171	745	1
238	745	1
357	745	1
303	745	1
124	746	1
306	747	1
90	747	1
358	748	1
67	749	1
105	749	1
27	750	1
65	751	1
318	752	1
359	753	1
249	754	1
360	755	1
361	756	1
362	757	1
363	757	1
88	758	1
197	758	1
154	759	1
134	759	1
187	759	1
125	760	1
76	761	1
37	761	1
75	761	1
133	762	1
27	762	1
124	762	1
56	763	1
106	764	1
117	764	1
56	764	1
71	764	1
321	765	1
56	765	1
71	765	1
321	766	1
56	766	1
56	767	1
39	768	1
364	769	1
25	770	1
225	770	1
48	771	1
88	771	1
124	772	1
27	773	1
27	774	1
27	775	1
128	776	1
39	777	1
365	778	1
92	779	1
366	780	1
122	781	1
83	782	1
367	783	1
124	784	1
230	785	1
131	786	1
368	786	1
27	786	1
25	786	1
27	787	1
25	787	1
56	788	1
25	788	1
276	789	1
369	789	1
56	789	1
89	790	1
89	791	1
125	791	1
276	791	1
61	791	1
133	791	1
139	792	1
84	792	1
370	793	1
153	793	1
214	793	1
184	794	1
27	795	1
106	796	1
141	797	1
245	798	1
248	799	1
149	799	1
371	799	1
56	800	1
65	801	1
372	802	1
163	802	1
373	803	1
374	803	1
170	803	1
274	803	1
12	803	1
27	803	1
124	803	1
240	803	1
25	804	1
27	805	1
25	805	1
105	806	1
208	807	1
261	808	1
84	809	1
375	810	1
365	811	1
76	812	1
26	813	1
25	814	1
371	815	1
51	816	1
51	817	1
315	817	1
341	818	1
39	818	1
56	818	1
29	818	1
265	819	1
56	819	1
29	819	1
51	820	1
62	820	1
52	821	1
125	822	1
56	822	1
49	823	1
51	823	1
26	824	1
50	824	1
181	824	1
315	824	1
65	824	1
289	825	1
344	825	1
65	825	1
49	826	1
265	826	1
62	827	1
51	828	1
131	829	1
39	829	1
65	829	1
265	830	1
62	831	1
125	832	1
56	832	1
51	833	1
50	834	1
29	834	1
62	835	1
51	836	1
26	837	1
51	837	1
65	838	1
50	839	1
26	840	1
56	840	1
71	840	1
65	841	1
119	842	1
134	842	1
65	842	1
26	843	1
296	843	1
376	843	1
51	843	1
125	844	1
296	844	1
51	845	1
125	846	1
26	847	1
50	847	1
51	847	1
62	847	1
56	847	1
65	847	1
26	848	1
51	848	1
62	848	1
26	849	1
51	849	1
62	849	1
56	849	1
261	849	1
65	849	1
26	850	1
51	850	1
62	850	1
56	850	1
26	851	1
51	851	1
62	851	1
56	851	1
65	852	1
36	853	1
50	853	1
377	854	1
56	854	1
341	855	1
50	855	1
51	855	1
296	856	1
51	856	1
378	856	1
261	856	1
56	857	1
125	858	1
52	858	1
62	859	1
26	860	1
62	860	1
171	861	1
295	862	1
62	862	1
26	863	1
296	863	1
265	863	1
265	864	1
265	865	1
51	865	1
50	866	1
56	866	1
65	866	1
50	867	1
51	867	1
62	867	1
56	867	1
379	868	1
51	868	1
62	868	1
56	868	1
315	868	1
26	869	1
51	869	1
62	869	1
56	869	1
45	869	1
315	869	1
71	869	1
296	870	1
51	870	1
39	871	1
62	871	1
52	871	1
39	872	1
262	873	1
380	873	1
381	873	1
50	874	1
56	874	1
50	875	1
51	875	1
56	875	1
51	876	1
62	877	1
51	878	1
62	878	1
26	879	1
51	879	1
29	880	1
50	881	1
265	881	1
65	882	1
125	883	1
315	883	1
26	884	1
51	884	1
62	884	1
56	884	1
51	885	1
119	886	1
120	886	1
51	886	1
382	886	1
65	886	1
296	887	1
56	887	1
52	887	1
26	888	1
51	888	1
62	888	1
63	888	1
315	888	1
52	888	1
381	888	1
65	888	1
26	889	1
51	889	1
62	890	1
171	891	1
51	891	1
62	891	1
52	891	1
65	891	1
26	892	1
379	892	1
119	892	1
62	892	1
291	892	1
52	892	1
65	892	1
50	893	1
51	894	1
261	894	1
65	894	1
315	895	1
48	896	1
50	896	1
51	896	1
62	896	1
27	896	1
66	896	1
383	896	1
56	896	1
71	896	1
26	897	1
56	897	1
51	898	1
62	899	1
66	900	1
134	901	1
368	902	1
283	903	1
34	904	1
29	905	1
45	906	1
65	907	1
384	908	1
385	909	1
283	909	1
287	909	1
56	910	1
27	911	1
66	911	1
124	911	1
386	912	1
90	912	1
45	912	1
24	912	1
25	912	1
65	913	1
221	914	1
120	914	1
163	914	1
197	915	1
387	916	1
388	917	1
40	918	1
65	919	1
27	920	1
321	920	1
27	921	1
303	922	1
12	923	1
170	924	1
179	925	1
89	926	1
366	927	1
318	928	1
27	928	1
120	929	1
389	929	1
243	929	1
153	929	1
136	929	1
390	929	1
107	930	1
25	930	1
98	930	1
47	930	1
231	931	1
31	932	1
184	933	1
242	934	1
27	935	1
184	935	1
141	936	1
27	937	1
66	937	1
23	938	1
24	938	1
391	939	1
95	940	1
105	940	1
25	940	1
392	941	1
25	942	1
159	943	1
90	944	1
228	944	1
90	945	1
393	945	1
90	946	1
34	947	1
195	948	1
97	948	1
191	949	1
24	949	1
394	950	1
171	951	1
24	952	1
395	952	1
50	953	1
24	954	1
396	955	1
23	956	1
49	956	1
320	957	1
314	958	1
24	959	1
76	960	1
37	960	1
397	960	1
65	960	1
23	961	1
24	961	1
163	962	1
398	963	1
399	963	1
65	963	1
320	964	1
400	964	1
27	965	1
112	966	1
397	966	1
34	966	1
401	966	1
402	967	1
27	967	1
48	968	1
90	968	1
403	969	1
404	970	1
305	971	1
305	972	1
90	973	1
303	973	1
405	974	1
3	975	1
197	975	1
303	975	1
3	976	1
168	976	1
303	976	1
274	977	1
406	978	1
53	979	1
25	980	1
56	981	1
407	982	1
408	983	1
184	984	1
344	985	1
24	985	1
25	985	1
67	986	1
90	986	1
12	986	1
24	986	1
71	986	1
57	987	1
26	987	1
389	987	1
113	987	1
90	987	1
63	987	1
25	987	1
409	987	1
71	987	1
410	988	1
53	988	1
191	988	1
181	988	1
411	988	1
24	988	1
25	988	1
67	989	1
227	989	1
46	989	1
90	989	1
412	989	1
122	989	1
25	989	1
212	989	1
74	990	1
67	991	1
413	992	1
81	993	1
56	993	1
126	994	1
27	994	1
268	994	1
27	995	1
88	996	1
25	997	1
56	998	1
105	999	1
327	1000	1
67	1000	1
124	1001	1
26	1002	1
145	1002	1
414	1002	1
82	1003	1
27	1004	1
184	1005	1
25	1006	1
25	1007	1
212	1008	1
90	1009	1
346	1010	1
35	1011	1
415	1011	1
277	1012	1
47	1012	1
46	1013	1
26	1013	1
277	1013	1
170	1013	1
189	1013	1
31	1013	1
90	1013	1
416	1014	1
184	1015	1
417	1016	1
203	1016	1
144	1016	1
80	1017	1
107	1017	1
394	1018	1
137	1018	1
90	1018	1
37	1018	1
128	1018	1
224	1018	1
25	1018	1
46	1019	1
418	1019	1
419	1019	1
76	1019	1
90	1019	1
76	1020	1
29	1020	1
420	1021	1
245	1022	1
135	1023	1
25	1023	1
25	1024	1
27	1025	1
27	1026	1
184	1026	1
421	1027	1
25	1028	1
212	1029	1
65	1029	1
168	1030	1
141	1031	1
76	1031	1
139	1032	1
90	1032	1
150	1032	1
40	1033	1
422	1034	1
198	1035	1
423	1035	1
424	1035	1
197	1036	1
425	1037	1
426	1038	1
197	1039	1
227	1040	1
139	1040	1
154	1040	1
40	1041	1
27	1042	1
427	1043	1
428	1043	1
126	1043	1
191	1044	1
413	1045	1
25	1046	1
76	1047	1
25	1047	1
429	1048	1
430	1048	1
215	1049	1
105	1050	1
90	1050	1
95	1051	1
46	1052	1
90	1052	1
393	1052	1
431	1052	1
187	1052	1
25	1052	1
240	1052	1
67	1053	1
141	1053	1
300	1053	1
186	1053	1
393	1054	1
90	1055	1
74	1056	1
168	1057	1
432	1058	1
170	1059	1
26	1060	1
90	1061	1
24	1061	1
25	1061	1
433	1062	1
170	1062	1
365	1062	1
88	1063	1
196	1064	1
306	1064	1
434	1065	1
99	1066	1
92	1067	1
435	1068	1
166	1068	1
159	1068	1
436	1068	1
154	1069	1
146	1069	1
159	1069	1
198	1070	1
353	1071	1
26	1072	1
25	1072	1
143	1073	1
184	1073	1
354	1073	1
65	1073	1
23	1074	1
298	1075	1
437	1076	1
46	1077	1
90	1078	1
148	1079	1
197	1080	1
354	1081	1
26	1082	1
25	1082	1
438	1083	1
365	1083	1
27	1084	1
65	1085	1
439	1086	1
99	1087	1
139	1087	1
24	1087	1
362	1088	1
440	1088	1
227	1089	1
105	1089	1
90	1090	1
197	1091	1
198	1092	1
441	1092	1
67	1093	1
89	1094	1
92	1094	1
442	1095	1
124	1096	1
120	1097	1
230	1097	1
31	1098	1
89	1099	1
227	1099	1
39	1099	1
105	1100	1
26	1101	1
200	1101	1
39	1101	1
443	1102	1
287	1102	1
181	1103	1
25	1104	1
444	1105	1
27	1105	1
90	1106	1
76	1107	1
136	1108	1
47	1109	1
124	1110	1
65	1110	1
26	1111	1
88	1111	1
67	1112	1
25	1112	1
26	1113	1
124	1114	1
26	1115	1
445	1115	1
446	1115	1
105	1115	1
252	1115	1
90	1115	1
27	1115	1
90	1116	1
218	1117	1
326	1117	1
447	1117	1
218	1118	1
154	1119	1
159	1120	1
448	1121	1
449	1122	1
450	1122	1
451	1122	1
221	1122	1
119	1122	1
120	1122	1
153	1122	1
90	1122	1
37	1122	1
390	1122	1
25	1122	1
33	1122	1
452	1123	1
196	1124	1
99	1125	1
303	1125	1
453	1126	1
453	1127	1
244	1128	1
2	1128	1
429	1129	1
454	1130	1
90	1130	1
304	1130	1
90	1131	1
90	1132	1
133	1132	1
435	1133	1
455	1134	1
456	1134	1
215	1135	1
27	1136	1
80	1137	1
420	1137	1
25	1137	1
393	1138	1
48	1139	1
26	1139	1
457	1139	1
272	1139	1
458	1139	1
12	1139	1
399	1139	1
459	1139	1
71	1139	1
124	1139	1
48	1140	1
460	1140	1
26	1140	1
419	1140	1
461	1140	1
170	1140	1
462	1140	1
394	1140	1
463	1140	1
464	1140	1
27	1140	1
465	1140	1
331	1140	1
25	1140	1
33	1140	1
212	1140	1
466	1140	1
2	1140	1
184	1141	1
123	1141	1
117	1142	1
56	1142	1
89	1143	1
210	1144	1
442	1144	1
90	1145	1
29	1145	1
78	1145	1
39	1146	1
134	1147	1
27	1148	1
117	1148	1
306	1149	1
467	1149	1
56	1150	1
25	1151	1
227	1152	1
468	1153	1
12	1154	1
469	1155	1
470	1156	1
303	1157	1
40	1158	1
115	1158	1
48	1159	1
369	1159	1
28	1159	1
125	1160	1
451	1160	1
90	1160	1
25	1160	1
287	1160	1
232	1161	1
28	1161	1
48	1162	1
46	1162	1
26	1162	1
120	1162	1
471	1162	1
6	1163	1
472	1163	1
473	1163	1
474	1164	1
174	1165	1
51	1165	1
56	1165	1
24	1165	1
71	1165	1
